,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa,mirova_numhot,mirova_class,mirova_radiance,max_nti,max_eti,max_dnti,max_deti,max_dnti_z,max_deti_z
16207,2021-07-20 23:48:00,D,0.0015656585,0.0,False,,0.0,,,,,,,,,,,33.385856290612026,56.614143709387974,0.0,False,0.0,-0.77384764,0.073747575,0.036244206,0.03223121,3.7705483,3.5718486
13567,2021-07-21 00:36:00,D,0.015089976,0.0,False,,0.0,,,,,,,,,,,36.07802316329674,53.92197683670326,0.0,False,0.0,-0.76531243,0.07005471,0.025628775,0.034156747,3.1199875,3.438705
8357,2021-07-21 11:54:00,N,0.0024863575,0.0,False,,0.0,,,,,,,,,,,105.85101978988182,-15.851019789881814,0.0,False,0.0,-0.96928304,0.006943345,0.006692879,0.006650917,3.9272974,4.2117014
13417,2021-07-21 12:48:00,N,0.002610398,0.0,False,,0.0,,,,,,,,,,,103.78067333923507,-13.78067333923506,0.0,False,0.0,-0.9528874,0.0073786974,0.0038252547,0.0026563406,3.1365564,2.8252308
11006,2021-07-21 13:36:00,N,0.00048982364,0.0,False,,0.0,,,,,,,,,,,100.54748974371458,-10.547489743714571,0.0,False,0.0,-0.94985324,0.0070292354,0.003791973,0.0038528144,4.9586577,4.1738815
6857,2021-07-21 14:30:00,D,0.00034363256,0.0,False,,0.0,,,,,,,,,,,95.27905619771062,-5.279056197710617,0.0,False,0.0,-0.9649884,0.012279749,0.0043337345,0.004724838,2.874183,3.2727923
11596,2021-07-21 22:36:00,D,0.0025253405,0.0,False,,0.0,,,,,,,,,,,34.12828760810866,55.87171239189134,0.0,False,0.0,-0.75315946,0.08609855,0.041245952,0.046266094,2.9864168,3.503444
5966,2021-07-21 23:24:00,D,0.0026449084,0.0,False,,0.0,,,,,,,,,,,33.12687600785265,56.87312399214735,0.0,False,0.0,-0.7638129,0.06950647,0.033332616,0.039555617,2.938273,2.848449
5000,2021-07-22 00:18:00,D,0.0063912407,0.0,False,,0.0,,,,,,,,,,,34.997453085654875,55.002546914345125,0.0,False,0.0,-0.8409684,0.03559345,0.022296108,0.014738105,3.7372057,4.529067
6673,2021-07-22 01:06:00,D,0.00027795773,0.0,False,,0.0,,,,,,,,,,,38.942877708766886,51.057122291233114,0.0,False,0.0,-0.85104096,0.058962703,0.022452697,0.02158676,5.1070414,5.3690886
16420,2021-07-22 12:30:00,N,0.0076525216,0.0,False,,0.0,,,,,,,,,,,104.86143978481556,-14.861439784815564,0.0,False,0.0,-0.9540692,0.0069770217,0.0047387406,0.0038309693,3.457527,3.4263656
2331,2021-07-22 13:18:00,N,0.0071442197,0.0,False,,0.0,,,,,,,,,,,102.09523622284885,-12.095236222848849,0.0,False,0.0,-0.95548236,0.006674707,0.004847683,0.003327608,3.2419546,3.0847156
7441,2021-07-22 14:06:00,N,0.0008860155,0.0,False,,0.0,,,,,,,,,,,98.12333522519293,-8.123335225192925,0.0,False,0.0,-0.9458331,0.009210706,0.006082192,0.0030128956,4.560682,3.7452445
13473,2021-07-22 15:00:00,D,0.44021127,0.0,False,,0.0,,,,,,,,,,,91.43674992870605,-1.436749928706046,0.0,False,0.0,-0.9732618,0.0035099387,0.003469795,0.00376869,3.5124292,3.6542773
398,2021-07-22 22:18:00,D,0.005627553,0.0,False,,0.0,,,,,,,,,,,35.31948625973722,54.68051374026278,0.0,False,0.0,-0.7113556,0.066476405,0.03888399,0.04291231,3.7825332,3.7442572
8751,2021-07-22 23:06:00,D,0.008256121,0.0,False,,0.0,,,,,,,,,,,33.40867253753445,56.59132746246555,0.0,False,0.0,-0.7054881,0.13505757,0.057533465,0.049133502,4.589087,4.2364974
15253,2021-07-23 00:00:00,D,0.006207305,0.0,False,,0.0,,,,,,,,,,,34.23346910623227,55.76653089376773,0.0,False,0.0,-0.69101274,0.14187378,0.04796809,0.050577343,3.019631,3.7657511
8567,2021-07-23 00:48:00,D,0.0014452506,0.0,False,,0.0,,,,,,,,,,,37.43695760056248,52.56304239943752,0.0,False,0.0,-0.7652179,0.07063103,0.031227432,0.0381736,3.1675053,3.405598
1508,2021-07-23 12:06:00,N,0.0018345601,0.0,False,,0.0,,,,,,,,,,,105.94558888158252,-15.945588881582518,0.0,False,0.0,-0.9524093,0.008250952,0.0053192675,0.005441338,3.2519283,3.2527807
17515,2021-07-23 13:00:00,N,0.0011510842,0.0,False,,0.0,,,,,,,,,,,103.48239641685966,-13.482396416859663,0.0,False,0.0,-0.95097494,0.0077891946,0.0034796298,0.0033077002,3.733952,3.428256
6151,2021-07-23 13:48:00,N,0.0942833,0.0,False,,0.0,,,,,,,,,,,99.93628172809952,-9.936281728099518,0.0,False,0.0,-0.94633824,0.010807455,0.004566774,0.004571542,3.36914,3.3572385
3066,2021-07-23 14:42:00,D,0.18089046,0.0,False,,0.0,,,,,,,,,,,93.4093486883671,-3.4093486883671025,0.0,False,0.0,-0.9468192,0.014729619,0.0074050575,0.008385435,4.514251,5.0213604
6788,2021-07-23 22:48:00,D,0.002421295,0.0,False,,0.0,,,,,,,,,,,34.05060103648893,55.94939896351107,0.0,False,0.0,-0.8266718,0.0484643,0.032132365,0.05503624,3.374022,5.716611
9285,2021-07-23 23:36:00,D,0.0021991276,0.0,False,,0.0,,,,,,,,,,,33.6798891041919,56.3201108958081,0.0,False,0.0,-0.8102,0.045203686,0.0365675,0.051090226,2.7249956,4.088389
10154,2021-07-24 00:30:00,D,0.0063510397,0.0,False,,0.0,,,,,,,,,,,36.19237760547568,53.80762239452432,0.0,False,0.0,-0.8179278,0.03889537,0.042058647,0.0369189,3.1240335,2.847487
11793,2021-07-24 11:48:00,N,0.03580877,0.0,False,,0.0,,,,,,,,,,,106.58385298404728,-16.583852984047283,0.0,False,0.0,-0.9501501,0.0056719184,0.0047836453,0.004796043,3.4536314,3.489036
3921,2021-07-24 12:42:00,N,0.097778484,0.0,False,,0.0,,,,,,,,,,,104.69927914108841,-14.699279141088414,0.0,False,0.0,-0.9443431,0.008098125,0.005643226,0.005761534,4.179564,4.071176
12760,2021-07-24 13:30:00,N,0.68121666,4.0,True,200734.8270450595,5.0,321360.59479126,279.8465881347656,283.46771240234375,283.6552429199219,3.621124267578125,281.33770751953125,281.95556640625,2.1300048828125,398719.20034119574,0.6517670715701579,101.60389119697835,-11.60389119697835,0.0,False,0.0,-0.94238955,0.003209889,0.0053665265,0.0031505749,4.608566,4.1373897
5423,2021-07-24 14:18:00,N,0.02282609,0.0,False,,0.0,,,,,,,,,,,97.31533067656959,-7.3153306765695865,0.0,False,0.0,-0.9463238,0.0035428405,0.0040823147,0.004025094,3.4536476,3.936796
14616,2021-07-24 22:30:00,D,9.772485e-05,0.0,False,,0.0,,,,,,,,,,,35.03344135239167,54.96655864760833,0.0,False,0.0,-0.837506,0.02977258,0.021449544,0.017981745,5.287012,5.2043343
9217,2021-07-24 23:18:00,D,0.0293847,0.0,False,,0.0,,,,,,,,,,,33.73443499490362,56.26556500509638,0.0,False,0.0,-0.8624333,0.050335348,0.014211804,0.020084046,4.1269655,4.1989865
8489,2021-07-25 00:12:00,D,0.0002469553,0.0,False,,0.0,,,,,,,,,,,35.24202508436011,54.75797491563989,0.0,False,0.0,-0.852463,0.022997499,0.01227361,0.012323074,3.0180454,2.8800247
14015,2021-07-25 01:00:00,D,0.00025165826,0.0,False,,0.0,,,,,,,,,,,38.91609312193668,51.08390687806332,0.0,False,0.0,-0.8489555,0.029171348,0.01423946,0.015523493,3.0448015,3.050668
15447,2021-07-25 12:24:00,N,0.0021333569,0.0,False,,0.0,,,,,,,,,,,105.73693001753321,-15.736930017533213,0.0,False,0.0,-0.98383474,0.006521702,0.006632574,0.006327398,3.3137794,3.145092
5777,2021-07-25 13:12:00,N,4.904245e-06,0.0,False,,0.0,,,,,,,,,,,103.11778213594417,-13.117782135944164,0.0,False,0.0,-0.9872224,0.0037507415,0.0037649572,0.003753364,3.3241725,3.283707
14336,2021-07-25 14:00:00,N,9.364055e-06,0.0,False,,0.0,,,,,,,,,,,99.26704015642781,-9.267040156427806,0.0,False,0.0,-0.98721164,0.003999293,0.0048188195,0.00506296,3.4137843,3.596478
2402,2021-07-25 14:54:00,D,1.8515168e-05,0.0,False,,0.0,,,,,,,,,,,92.29974987986586,-2.2997498798658578,0.0,False,0.0,-0.9881066,0.005295217,0.0060206354,0.006478399,3.3741076,3.5821288
6408,2021-07-25 22:12:00,D,0.00040298357,0.0,False,,0.0,,,,,,,,,,,36.3293775398478,53.6706224601522,0.0,False,0.0,-0.81763786,0.03880745,0.02620504,0.01931993,4.3026342,3.2721722
10777,2021-07-25 23:00:00,D,0.004845586,0.0,False,,0.0,,,,,,,,,,,34.15048913800578,55.84951086199422,0.0,False,0.0,-0.8128308,0.072827876,0.035898894,0.046854705,4.2850833,4.8909755
3690,2021-07-25 23:54:00,D,0.0004404274,0.0,False,,0.0,,,,,,,,,,,34.61459707701356,55.38540292298644,0.0,False,0.0,-0.83045197,0.05252868,0.02263984,0.021296643,3.5261707,3.3155954
18727,2021-07-26 00:42:00,D,0.0049220105,0.0,False,,0.0,,,,,,,,,,,37.52306921052341,52.47693078947659,0.0,False,0.0,-0.79800415,0.06137085,0.030674174,0.03198643,4.386703,4.46633
4788,2021-07-26 12:00:00,N,0.0018876567,0.0,False,,0.0,,,,,,,,,,,106.75380858116472,-16.753808581164712,0.0,False,0.0,-0.9458853,0.011535108,0.0065733492,0.0077548996,3.6251693,4.3392396
12084,2021-07-26 12:54:00,N,0.0024029247,0.0,False,,0.0,,,,,,,,,,,104.46775621879249,-14.467756218792491,0.0,False,0.0,-0.94167364,0.009798288,0.0063908175,0.00551866,3.9136755,3.0921423
16462,2021-07-26 13:42:00,N,0.0028910192,0.0,False,,0.0,,,,,,,,,,,101.05021813361054,-11.050218133610544,0.0,False,0.0,-0.9428538,0.010524273,0.0059697554,0.0061972216,3.611688,3.3626416
13806,2021-07-26 14:36:00,D,0.00091778365,0.0,False,,0.0,,,,,,,,,,,95.68577389910419,-5.6857738991041895,0.0,False,0.0,-0.94799656,0.011674464,0.005795449,0.005446404,3.3731668,3.1851046
15801,2021-07-26 22:42:00,D,0.0008843675,0.0,False,,0.0,,,,,,,,,,,34.916341174166384,55.083658825833616,0.0,False,0.0,-0.8561302,0.044325292,0.019425102,0.020801634,3.1915405,3.4739375
7067,2021-07-26 23:30:00,D,0.0011607645,0.0,False,,0.0,,,,,,,,,,,34.2403402765373,55.7596597234627,0.0,False,0.0,-0.83429235,0.049622595,0.028357826,0.027756773,2.8473043,2.7095313
476,2021-07-27 00:24:00,D,0.009190487,0.0,False,,0.0,,,,,,,,,,,36.401384809172654,53.598615190827346,0.0,False,0.0,-0.81640506,0.05332303,0.038660303,0.04014136,3.970833,4.0918355
10779,2021-07-27 01:12:00,D,0.00013796386,0.0,False,,0.0,,,,,,,,,,,40.50487025496252,49.49512974503748,0.0,False,0.0,-0.8661545,0.014511764,0.009365566,0.009180553,3.4205182,3.2953184
19591,2021-07-27 12:36:00,N,0.5649436,3.0,True,132968.40093742937,3.0,132968.40093742937,279.627197265625,282.3950500488281,282.4507141113281,2.767852783203125,277.6573486328125,277.6981506347656,4.737701416015625,178035.94613447963,0.4043203226433992,105.64415897313151,-15.644158973131516,0.0,False,0.0,-0.941657,0.006920874,0.0035539493,0.0035069361,3.9635236,4.425726
2905,2021-07-27 13:24:00,N,0.3389934,0.0,False,,0.0,,,,,,,,,,,102.68690648234308,-12.686906482343081,0.0,False,0.0,-0.9392726,0.0022853613,0.0058827996,0.0022527352,5.568939,3.547217
10212,2021-07-27 14:12:00,N,0.2413074,0.0,False,,0.0,,,,,,,,,,,98.54076906650742,-8.540769066507425,0.0,False,0.0,-0.9423339,0.004465759,0.0052075833,0.00227952,5.5887685,3.8272274
10251,2021-07-27 15:06:00,D,0.008375108,0.0,False,,0.0,,,,,,,,,,,91.60478688299693,-1.6047868829969343,0.0,False,0.0,-0.9478371,0.0036170483,0.0023221746,0.0021872595,2.9625623,2.9644604
4755,2021-07-27 22:24:00,D,0.0135479,0.0,False,,0.0,,,,,,,,,,,36.010110592379306,53.989889407620694,0.0,False,0.0,-0.8530801,0.044126153,0.030722015,0.030148856,4.5236998,4.7770667
14019,2021-07-27 23:12:00,D,0.49031872,1.0,False,,0.0,,,,,,,,,,,34.43033906377413,55.56966093622587,0.0,False,0.0,-0.80051994,0.0964756,0.06391023,0.058984503,6.1499777,6.2729435
11571,2021-07-28 00:06:00,D,0.036469314,0.0,False,,0.0,,,,,,,,,,,35.581673316311914,54.418326683688086,0.0,False,0.0,-0.7997327,0.09018278,0.06381098,0.055461563,6.369652,6.0003467
18368,2021-07-28 00:54:00,D,0.034235522,0.0,False,,0.0,,,,,,,,,,,38.97850739057226,51.02149260942774,0.0,False,0.0,-0.8303172,0.05324298,0.031851254,0.029416524,4.236056,4.460342
17029,2021-07-28 12:18:00,N,0.009539643,0.0,False,,0.0,,,,,,,,,,,106.63813932757054,-16.638139327570546,0.0,False,0.0,-0.9473554,0.008334279,0.005628273,0.005583331,4.0949054,4.0884485
13799,2021-07-28 13:06:00,N,0.004038243,0.0,False,,0.0,,,,,,,,,,,104.16650901790179,-14.166509017901786,0.0,False,0.0,-0.9427587,0.008647025,0.0064638853,0.0053147078,4.961376,4.1997066
16090,2021-07-28 13:54:00,N,0.23500331,0.0,False,,0.0,,,,,,,,,,,100.4349435941184,-10.434943594118394,0.0,False,0.0,-0.94132,0.009346247,0.006176442,0.0057677925,4.397141,4.1398864
15350,2021-07-28 14:48:00,D,0.0156641,0.0,False,,0.0,,,,,,,,,,,94.29258478249037,-4.292584782490369,0.0,False,0.0,-0.94661933,0.005609572,0.0040917844,0.0043247715,3.2054334,3.5470579
13252,2021-07-28 22:06:00,D,0.023032367,0.0,False,,0.0,,,,,,,,,,,37.402775918861145,52.597224081138855,0.0,False,0.0,-0.8608585,0.030559957,0.036105245,0.018131472,5.2026567,3.178187
16631,2021-07-28 22:54:00,D,0.002008686,0.0,False,,0.0,,,,,,,,,,,34.97391283868043,55.02608716131957,0.0,False,0.0,-0.86049837,0.036253035,0.032110453,0.029171944,4.203019,4.037402
19026,2021-07-28 23:48:00,D,0.0017649038,0.0,False,,0.0,,,,,,,,,,,35.08933620546447,54.91066379453553,0.0,False,0.0,-0.8401727,0.056212485,0.02854418,0.03584551,3.569495,4.3258805
10850,2021-07-29 00:36:00,D,0.0016939739,0.0,False,,0.0,,,,,,,,,,,37.70077365725422,52.29922634274578,0.0,False,0.0,-0.8376718,0.046314,0.031031951,0.02776371,3.9441683,3.5532002
6054,2021-07-29 11:54:00,N,0.00028940718,0.0,False,,0.0,,,,,,,,,,,107.58709678254814,-17.587096782548144,0.0,False,0.0,-0.94901246,0.007518232,0.0043960214,0.004703529,3.457403,3.5950336
10678,2021-07-29 12:48:00,N,0.00019988556,0.0,False,,0.0,,,,,,,,,,,105.47879155558904,-15.478791555589044,0.0,False,0.0,-0.94375837,0.007847428,0.006944157,0.0058363453,5.1314387,4.7542467
13114,2021-07-29 13:36:00,N,0.011524712,0.0,False,,0.0,,,,,,,,,,,102.19014255513983,-12.190142555139822,0.0,False,0.0,-0.9468753,0.007405579,0.0035653412,0.0035398304,2.8503406,3.0031586
9046,2021-07-29 14:30:00,N,0.2944948,0.0,False,,0.0,,,,,,,,,,,97.08961597638911,-7.089615976389114,0.0,False,0.0,-0.95451933,0.0066339374,0.005782798,0.0042628422,3.9934943,3.1406434
13777,2021-07-29 22:36:00,D,0.0052380613,0.0,False,,0.0,,,,,,,,,,,35.8560249397984,54.1439750602016,0.0,False,0.0,-0.6591591,0.0478971,0.06432767,0.024532735,5.42893,3.170305
8248,2021-07-29 23:24:00,D,0.024198595,0.0,False,,0.0,,,,,,,,,,,34.88973075716002,55.11026924283998,0.0,False,0.0,-0.84983945,0.040739775,0.012569338,0.015066035,2.9353063,3.4036791
14387,2021-07-30 00:18:00,D,0.007452516,0.0,False,,0.0,,,,,,,,,,,36.70309475537963,53.29690524462037,0.0,False,0.0,-0.7683205,0.10235906,0.03711705,0.026794955,4.93033,4.0455995
16376,2021-07-30 01:06:00,D,0.005772873,0.0,False,,0.0,,,,,,,,,,,40.54799948447656,49.45200051552344,0.0,False,0.0,-0.8728668,0.042342007,0.018569022,0.025124818,5.164322,6.3122625
6618,2021-07-30 12:30:00,N,7.9799946e-05,0.0,False,,0.0,,,,,,,,,,,106.61413633527982,-16.614136335279827,0.0,False,0.0,-0.95093983,0.0022857785,0.002262868,0.0028208941,3.640733,4.2999783
12052,2021-07-30 13:18:00,N,0.031199928,0.0,False,,0.0,,,,,,,,,,,103.79548289690294,-13.79548289690294,1.0,True,30923.21311757326,-0.9483695,0.0034030676,0.0030881986,0.0030815527,5.8793774,5.849503
16889,2021-07-30 14:06:00,N,8.347253e-05,0.0,False,,0.0,,,,,,,,,,,99.75905112574239,-9.759051125742381,0.0,False,0.0,-0.9531654,0.001606822,0.0017489716,0.0021867082,3.277338,4.0896645
3367,2021-07-30 15:00:00,D,9.513044e-05,0.0,False,,0.0,,,,,,,,,,,92.54867078808168,-2.5486707880816835,0.0,False,0.0,-0.9555478,0.0022621155,0.0020079166,0.002014473,2.7444494,2.7530463
10249,2021-07-30 22:18:00,D,0.0033197158,0.0,False,,0.0,,,,,,,,,,,37.05280044088428,52.94719955911572,0.0,False,0.0,-0.79345626,0.053440392,0.04464633,0.041903675,3.4104874,3.810209
18101,2021-07-30 23:06:00,D,0.00945949,0.0,False,,0.0,,,,,,,,,,,35.20934945937076,54.79065054062924,0.0,False,0.0,-0.8067415,0.07034135,0.03170512,0.030425243,2.7979772,2.863149
5394,2021-07-31 00:00:00,D,0.020675402,0.0,False,,0.0,,,,,,,,,,,36.0134812907347,53.9865187092653,0.0,False,0.0,-0.8095677,0.05058551,0.032723278,0.032191604,3.3844492,3.2832875
18298,2021-07-31 00:48:00,D,0.016415652,0.0,False,,0.0,,,,,,,,,,,39.12924966555444,50.87075033444556,0.0,False,0.0,-0.8270964,0.040968478,0.021817937,0.022464529,2.8712177,3.122413
11608,2021-07-31 12:06:00,N,0.0023989729,0.0,False,,0.0,,,,,,,,,,,107.75566926635864,-17.755669266358645,0.0,False,0.0,-0.9532312,0.0065788627,0.0054511577,0.0030935705,3.3958948,2.4249723
8106,2021-07-31 13:00:00,N,0.0002614055,0.0,False,,0.0,,,,,,,,,,,105.24027622713032,-15.240276227130321,0.0,False,0.0,-0.94515836,0.006398082,0.004123412,0.003485404,3.667081,3.807232
15680,2021-07-31 13:48:00,N,0.12121086,0.0,False,,0.0,,,,,,,,,,,101.62813666098461,-11.628136660984602,0.0,False,0.0,-0.9402979,0.005877197,0.0054566488,0.0050555095,3.8026292,4.3961577
12576,2021-07-31 14:42:00,N,0.0054848916,0.0,False,,0.0,,,,,,,,,,,96.13901287270836,-6.139012872708365,0.0,False,0.0,-0.94191766,0.0046421885,0.006125532,0.0030910373,5.0971193,2.8640535
16273,2021-07-31 22:48:00,D,0.0025830383,0.0,False,,0.0,,,,,,,,,,,35.87337362029023,54.12662637970977,0.0,False,0.0,-0.89508295,0.032717943,0.01033055,0.009667978,3.885621,3.6073692
18781,2021-07-31 23:36:00,D,0.012060952,0.0,False,,0.0,,,,,,,,,,,35.52555648209109,54.47444351790891,0.0,False,0.0,-0.8651137,0.05004841,0.024370901,0.022737242,4.219512,4.3740125
8551,2021-08-01 00:30:00,D,5.982124e-05,0.0,False,,0.0,,,,,,,,,,,37.96842828025951,52.03157171974049,0.0,False,0.0,-0.9461639,0.012854755,0.004500754,0.004012473,4.2281733,3.7191556
12711,2021-08-01 01:18:00,D,0.0016965341,0.0,False,,0.0,,,,,,,,,,,42.22140949150803,47.77859050849197,0.0,False,0.0,-0.94343334,0.0052422285,0.004447408,0.0032341704,3.3125868,2.6478674
9710,2021-08-01 11:48:00,N,5.9854712e-05,0.0,False,,0.0,,,,,,,,,,,108.4440703724259,-18.44407037242589,0.0,False,0.0,-0.9682069,0.008577287,0.0040937364,0.004131168,3.1486616,3.2595253
17144,2021-08-01 12:42:00,N,0.0010428651,0.0,False,,0.0,,,,,,,,,,,106.51425847904673,-16.51425847904673,0.0,False,0.0,-0.9432624,0.007974029,0.004137464,0.0036694482,3.1301174,3.1940458
6171,2021-08-01 13:30:00,N,0.0015845586,0.0,False,,0.0,,,,,,,,,,,103.3549186199642,-13.354918619964192,0.0,False,0.0,-0.9433698,0.0054412484,0.0050854683,0.0032765493,3.5094435,3.5447218
13214,2021-08-01 14:18:00,N,0.0011622385,0.0,False,,0.0,,,,,,,,,,,99.02376930875946,-9.02376930875946,0.0,False,0.0,-0.9553364,0.007940114,0.004190907,0.003669247,2.7945695,2.5851321
6758,2021-08-01 22:30:00,D,0.013641752,0.0,False,,0.0,,,,,,,,,,,36.864068653738485,53.135931346261515,0.0,False,0.0,-0.7858405,0.054844916,0.06609852,0.030893505,6.9076056,3.280979
11941,2021-08-01 23:18:00,D,0.029108228,0.0,False,,0.0,,,,,,,,,,,35.62312231929014,54.37687768070986,0.0,False,0.0,-0.82697195,0.06520945,0.034292072,0.03768289,3.7428274,4.116754
6225,2021-08-02 00:12:00,D,0.011628826,0.0,False,,0.0,,,,,,,,,,,37.0949563684416,52.9050436315584,0.0,False,0.0,-0.7963834,0.07041597,0.030913815,0.035531387,3.5183551,4.003537
11818,2021-08-02 01:00:00,D,0.00014033585,0.0,False,,0.0,,,,,,,,,,,40.67604845594138,49.32395154405862,0.0,False,0.0,-0.8509899,0.04425627,0.008238971,0.00881096,3.0495477,3.2772126
17601,2021-08-02 12:24:00,N,0.026319373,0.0,False,,0.0,,,,,,,,,,,107.60785201988853,-17.607852019888522,0.0,False,0.0,-0.9430456,0.010359287,0.007354766,0.006413251,3.8517106,3.640446
8614,2021-08-02 13:12:00,N,0.20930389,0.0,False,,0.0,,,,,,,,,,,104.92837734622898,-14.92837734622898,0.0,False,0.0,-0.93906754,0.0073435903,0.0049328133,0.0036787316,4.299947,3.4109757
12224,2021-08-02 14:00:00,N,0.00065113825,0.0,False,,0.0,,,,,,,,,,,101.0018151442836,-11.001815144283603,0.0,False,0.0,-0.9405765,0.01181072,0.006940238,0.0061931685,3.4420984,3.618177
4639,2021-08-02 14:54:00,D,0.00064778794,0.0,False,,0.0,,,,,,,,,,,94.97051990431504,-4.970519904315039,0.0,False,0.0,-0.9564523,0.006445825,0.0062140226,0.0059889555,3.2439423,3.3427498
9237,2021-08-02 22:12:00,D,0.010570009,0.0,False,,0.0,,,,,,,,,,,38.15615602959731,51.84384397040269,0.0,False,0.0,-0.8833905,0.022737443,0.015314981,0.013922617,5.2492003,5.6569214
13486,2021-08-02 23:00:00,D,0.0030338268,0.0,False,,0.0,,,,,,,,,,,36.06602252092503,53.93397747907497,0.0,False,0.0,-0.618262,0.09468967,0.07487048,0.047606356,3.358591,3.0218787
942,2021-08-02 23:54:00,D,0.0013844806,0.0,False,,0.0,,,,,,,,,,,36.53392804511134,53.46607195488866,0.0,False,0.0,-0.66649854,0.123224735,0.07189323,0.122479744,4.0498714,6.299818
2260,2021-08-03 00:42:00,D,0.0020331363,0.0,False,,0.0,,,,,,,,,,,39.36688560715753,50.63311439284247,0.0,False,0.0,-0.6390397,0.14568722,0.05022531,0.049488187,3.6689641,2.9617805
16276,2021-08-03 12:00:00,N,0.00023094492,0.0,False,,0.0,,,,,,,,,,,108.68386123871211,-18.68386123871211,0.0,False,0.0,-0.96625143,0.0050498843,0.005268179,0.0045564547,3.191673,2.96512
4936,2021-08-03 13:42:00,N,0.00244227,0.0,False,,0.0,,,,,,,,,,,102.8453711399556,-12.845371139955608,0.0,False,0.0,-0.95957625,0.0060710907,0.005220279,0.002896823,3.8328109,2.8975556
14042,2021-08-03 23:30:00,D,0.09011726,0.0,False,,0.0,,,,,,,,,,,36.21303551262038,53.78696448737962,0.0,False,0.0,-0.8905882,0.041601717,0.01231046,0.008465245,4.931323,3.6837773
5020,2021-08-04 01:12:00,D,0.006219961,0.0,False,,0.0,,,,,,,,,,,42.330849612579144,47.669150387420856,0.0,False,0.0,-0.637976,0.039890647,0.07522472,0.014787406,5.500763,3.2718906
11459,2021-08-04 13:24:00,N,0.0055492786,0.0,False,,0.0,,,,,,,,,,,104.54320248836446,-14.543202488364452,0.0,False,0.0,-0.9490018,0.0038470626,0.0055532157,0.0041372404,3.9069796,5.5713134
10845,2021-08-04 22:24:00,D,0.0030837378,0.0,False,,0.0,,,,,,,,,,,37.934953523137274,52.065046476862726,0.0,False,0.0,-0.84151417,0.04289806,0.0437404,0.028533652,3.7615652,3.1914027
426,2021-08-04 23:12:00,D,0.0032988044,0.0,False,,0.0,,,,,,,,,,,36.43525230217216,53.56474769782784,0.0,False,0.0,-0.8229295,0.05783832,0.06492363,0.04542671,5.1379056,4.448297
7123,2021-08-05 00:06:00,D,0.0015786714,0.0,False,,0.0,,,,,,,,,,,37.57380385567827,52.42619614432173,0.0,False,0.0,-0.8047187,0.04656154,0.060439296,0.039077997,3.8160381,3.440737
2955,2021-08-05 00:54:00,D,0.0012583643,0.0,False,,0.0,,,,,,,,,,,40.88771601832008,49.11228398167992,0.0,False,0.0,-0.8179651,0.04665512,0.051896602,0.036768384,5.124383,4.4693832
1431,2021-08-05 12:18:00,N,4.828108e-05,0.0,False,,0.0,,,,,,,,,,,108.62374191363766,-18.62374191363766,0.0,False,0.0,-0.9784781,0.005103469,0.0036976188,0.00368236,2.526035,2.5684679
9490,2021-08-05 13:06:00,N,0.0053279763,0.0,False,,0.0,,,,,,,,,,,106.08414951417998,-16.08414951417998,0.0,False,0.0,-0.97731686,0.005090177,0.0039153025,0.002954699,3.9734495,3.2379565
600,2021-08-05 13:54:00,N,0.07435924,0.0,False,,0.0,,,,,,,,,,,102.26771472109095,-12.26771472109095,0.0,False,0.0,-0.96515226,0.0064097643,0.0042638034,0.0030440316,2.9961953,2.7819633
972,2021-08-05 14:48:00,N,0.14334108,0.0,False,,0.0,,,,,,,,,,,96.62811247388922,-6.628112473889223,0.0,False,0.0,-0.96121466,0.0057754517,0.004622817,0.0036448017,3.2144678,2.9773843
7620,2021-08-05 22:06:00,D,0.0039679045,0.0,False,,0.0,,,,,,,,,,,39.314986414749185,50.685013585250815,0.0,False,0.0,-0.805352,0.05537671,0.03081426,0.029176615,3.1022975,3.2752392
2469,2021-08-05 22:54:00,D,0.08126641,0.0,False,,0.0,,,,,,,,,,,36.994784814074194,53.005215185925806,0.0,False,0.0,-0.8380314,0.054494858,0.03515538,0.031818867,3.4644167,3.117059
4880,2021-08-05 23:48:00,D,0.0005687254,0.0,False,,0.0,,,,,,,,,,,37.138973522547744,52.861026477452256,0.0,False,0.0,-0.7991308,0.080385804,0.05759252,0.06369985,5.880012,6.2280626
10847,2021-08-06 00:36:00,D,0.018975904,0.0,False,,0.0,,,,,,,,,,,39.689393479387185,50.310606520612815,0.0,False,0.0,-0.85853195,0.02916336,0.02556713,0.027001455,5.4078484,5.9234586
6048,2021-08-06 11:54:00,N,0.01665072,0.0,False,,0.0,,,,,,,,,,,109.63326265598576,-19.633262655985764,0.0,False,0.0,-0.98347133,0.004383683,0.0053533465,0.0054525286,3.4478588,3.521845
10689,2021-08-06 12:48:00,N,5.3109947e-05,0.0,False,,0.0,,,,,,,,,,,107.45734026379083,-17.45734026379083,0.0,False,0.0,-0.9829686,0.0027444959,0.0031529218,0.0028197542,2.9464924,2.8054552
