,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
14502,2019-07-06 00:24:00,D,0.9916317,9.0,1.0,8377016.300834201,10.0,8721092.883073058,280.60650634765625,304.8901672363281,313.30523681640625,24.283660888671875,292.0733337402344,298.07861328125,12.81683349609375,9120689.424706679,0.9136583342814445,33.66218866895782,56.33781133104218
4106,2019-07-06 01:12:00,D,0.99954635,12.0,1.0,4913793.080666747,15.0,5200248.053410126,278.7064514160156,292.2496032714844,301.97174072265625,13.54315185546875,280.1283874511719,283.8108215332031,12.1212158203125,5727130.06923915,1.0571397842261194,37.97041928040257,52.02958071959743
4968,2019-07-06 12:36:00,N,0.005129817,0.0,0.0,,0.0,,,,,,,,,,,101.51298564799372,-11.51298564799371
11844,2019-07-06 13:24:00,N,0.0028086128,0.0,0.0,,0.0,,,,,,,,,,,98.64204796529403,-8.64204796529402
4850,2019-07-06 14:12:00,D,0.0068287016,0.0,0.0,,0.0,,,,,,,,,,,93.34336906098478,-3.343369060984779
4919,2019-07-06 15:06:00,D,0.01077307,0.0,0.0,,0.0,,,,,,,,,,,88.62908477059983,1.370915229400174
9953,2019-07-06 22:24:00,D,0.9912504,11.0,1.0,6843629.889234564,11.0,6843629.889234564,280.97418212890625,300.8945007324219,309.0121765136719,19.920318603515625,286.5917663574219,290.9837951660156,14.302734375,7463556.707154137,0.9485609088965653,32.83698911909897,57.16301088090103
1170,2019-07-06 23:12:00,D,0.9957379,14.0,1.0,10487114.932526607,14.0,10487114.932526607,282.3746032714844,302.7458190917969,316.30340576171875,20.3712158203125,290.86407470703125,300.4713134765625,11.881744384765625,10740705.580322161,0.9487190254155993,31.296217970654567,58.70378202934543
6209,2019-07-07 00:06:00,D,0.99788314,10.0,1.0,9660346.716185983,12.0,10338325.616623996,282.2391662597656,304.64892578125,316.91552734375,22.409759521484375,291.653076171875,301.8877258300781,12.995849609375,10655688.651996864,0.9112293140723704,32.62654757567629,57.37345242432371
3655,2019-07-07 00:54:00,D,0.98822546,6.0,1.0,5273853.74791617,6.0,5273853.74791617,281.7630615234375,307.2286376953125,311.25299072265625,25.465576171875,290.68896484375,294.2638244628906,16.5396728515625,5801874.931078189,0.6607922407286166,36.234714533046,53.765285466954
8896,2019-07-07 12:12:00,N,0.14849624,0.0,0.0,,0.0,,,,,,,,,,,102.58090792284001,-12.580907922840007
8837,2019-07-07 13:06:00,N,0.0071628797,0.0,0.0,,0.0,,,,,,,,,,,99.9716236881861,-9.971623688186103
1032,2019-07-07 13:54:00,N,0.0016883996,0.0,0.0,,0.0,,,,,,,,,,,96.25392141398372,-6.253921413983721
475,2019-07-07 14:48:00,D,0.00012187241,0.0,0.0,,0.0,,,,,,,,,,,90.43051218615162,-0.43051218615161924
8209,2019-07-07 22:06:00,D,0.0001129697,0.0,0.0,,0.0,,,,,,,,,,,34.13294921221719,55.86705078778281
1660,2019-07-07 22:54:00,D,0.00016842052,0.0,0.0,,0.0,,,,,,,,,,,31.690319885764303,58.3096801142357
7169,2019-07-07 23:42:00,D,2.9843239e-05,0.0,0.0,,0.0,,,,,,,,,,,31.741204795080897,58.2587952049191
4181,2019-07-08 00:36:00,D,0.00019031642,0.0,0.0,,0.0,,,,,,,,,,,34.74209963334478,55.25790036665522
18935,2019-07-08 11:54:00,N,0.00070740975,0.0,0.0,,0.0,,,,,,,,,,,103.19236011771788,-13.192360117717888
4006,2019-07-08 12:48:00,N,0.85729873,2.0,1.0,120808.14263563871,4.0,186194.59066191135,280.31939697265625,282.49346923828125,283.42889404296875,2.174072265625,281.34564208984375,282.0025939941406,1.1478271484375,190378.3303740263,0.38010499064826964,101.13691030965093,-11.136910309650931
