,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
1416,2012-03-20 00:24:00,D,0.7853381,4.0,1.0,235633.0338892646,4.0,235633.0338892646,266.82733154296875,272.22283935546875,272.8129577636719,5.3955078125,258.968994140625,258.9785461425781,13.25384521484375,278298.7466037172,0.49093750836157796,64.05655438117665,25.943445618823347
2362,2012-03-20 10:48:00,N,0.0010489539,0.0,0.0,,0.0,,,,,,,,,,,120.314565197051,-30.314565197050992
4050,2012-03-20 12:30:00,N,0.0024266976,0.0,0.0,,0.0,,,,,,,,,,,115.4232088927637,-25.423208892763693
13002,2012-03-20 14:12:00,N,0.0037791645,0.0,0.0,,0.0,,,,,,,,,,,105.65468087954793,-15.65468087954792
6061,2012-03-20 20:42:00,D,0.0008355442,0.0,0.0,,0.0,,,,,,,,,,,62.15539171627111,27.84460828372889
4959,2012-03-20 22:24:00,D,0.012699273,0.0,0.0,,0.0,,,,,,,,,,,59.05851222960105,30.941487770398954
21300,2012-03-21 00:06:00,D,0.00038236316,0.0,0.0,,0.0,,,,,,,,,,,62.47911365462575,27.520886345374254
18335,2012-03-21 12:12:00,N,0.0009774456,0.0,0.0,,0.0,,,,,,,,,,,116.30300726730033,-26.30300726730033
17079,2012-03-21 13:54:00,N,0.000485941,0.0,0.0,,0.0,,,,,,,,,,,107.24254276722498,-17.242542767224975
20771,2012-03-21 22:06:00,D,0.07677636,0.0,0.0,,0.0,,,,,,,,,,,58.73558088564285,31.264419114357157
12144,2012-03-21 23:48:00,D,0.04356659,0.0,0.0,,0.0,,,,,,,,,,,61.05877069407971,28.941229305920285
22473,2012-03-22 11:54:00,N,0.022804685,0.0,0.0,,0.0,,,,,,,,,,,117.01523548828716,-27.015235488287164
18522,2012-03-22 21:48:00,D,0.08065348,0.0,0.0,,0.0,,,,,,,,,,,58.6170600280702,31.3829399719298
20021,2012-03-22 23:24:00,D,0.013285633,0.0,0.0,,0.0,,,,,,,,,,,59.55559632192165,30.444403678078352
13814,2012-03-23 11:36:00,N,0.005324993,0.0,0.0,,0.0,,,,,,,,,,,117.55036373428473,-27.550363734284737
3360,2012-03-23 13:12:00,N,0.042304512,0.0,0.0,,0.0,,,,,,,,,,,110.67940858021076,-20.679408580210765
11720,2012-03-23 21:30:00,D,0.16244088,0.0,0.0,,0.0,,,,,,,,,,,58.702089053047686,31.297910946952314
5734,2012-03-23 23:06:00,D,0.017569436,0.0,0.0,,0.0,,,,,,,,,,,58.548956211856,31.451043788144
15234,2012-03-26 20:30:00,D,4.4226766e-05,0.0,0.0,,0.0,,,,,,,,,,,60.52607399542667,29.473926004573332
18709,2012-03-26 22:12:00,D,7.9228055e-05,0.0,0.0,,0.0,,,,,,,,,,,56.71624911790691,33.28375088209309
