,image_time,DNflag,unet_prob,simple_numhot,unet_class,simple_radiance,hyst_numhot,hyst_radiance,background_bt,hotspot_mean_bt,hotspot_max_bt,bt_hotspot_minus_bg,hotspot_TIR_mean_bt,hotspot_TIR_max_bt,MIR_minus_TIR_bt,improved_radiance,hotspot_area_bg_corrected,solar_za,solar_aa
13326,2012-03-31 12:24:00,N,0.010097588,0.0,0.0,,0.0,,,,,,,,,,,118.29680095772957,-28.29680095772958
24,2012-03-31 14:06:00,N,4.077115e-05,0.0,0.0,,0.0,,,,,,,,,,,109.41661417815483,-19.416614178154834
13469,2012-04-01 12:06:00,N,0.001565769,0.0,0.0,,0.0,,,,,,,,,,,118.85926703588012,-28.85926703588013
19306,2012-04-01 13:48:00,N,0.00010511692,0.0,0.0,,0.0,,,,,,,,,,,110.96751620468567,-20.96751620468566
5374,2012-04-01 22:00:00,D,0.009444496,0.0,0.0,,0.0,,,,,,,,,,,51.20099089143209,38.79900910856791
16196,2012-04-01 23:36:00,D,0.045370765,0.0,0.0,,0.0,,,,,,,,,,,50.289918788233265,39.710081211766735
15182,2012-04-02 11:48:00,N,0.10336379,0.0,0.0,,0.0,,,,,,,,,,,119.20790038168509,-29.207900381685093
11078,2012-04-02 13:30:00,N,4.7328354e-05,0.0,0.0,,0.0,,,,,,,,,,,112.37531381527367,-22.375313815273667
18239,2012-04-02 21:42:00,D,0.0012724462,0.0,0.0,,0.0,,,,,,,,,,,51.78598976365451,38.21401023634549
7477,2012-04-02 23:18:00,D,0.0164288,0.0,0.0,,0.0,,,,,,,,,,,49.51315893996815,40.48684106003185
12383,2012-04-03 01:00:00,D,0.00021289308,0.0,0.0,,0.0,,,,,,,,,,,54.9966362962349,35.0033637037651
7781,2012-04-03 13:12:00,N,1.9920259e-05,0.0,0.0,,0.0,,,,,,,,,,,113.62616221647124,-23.626162216471243
5013,2012-04-03 14:48:00,N,6.741403e-05,0.0,0.0,,0.0,,,,,,,,,,,103.3422315435809,-13.342231543580892
12843,2012-04-03 23:00:00,D,0.008234382,0.0,0.0,,0.0,,,,,,,,,,,48.991086600569055,41.008913399430945
5992,2012-04-04 00:42:00,D,2.8955594e-05,0.0,0.0,,0.0,,,,,,,,,,,53.16969729703989,36.83030270296011
2568,2012-04-04 12:54:00,N,6.498202e-06,0.0,0.0,,0.0,,,,,,,,,,,114.70677327524814,-24.706773275248132
16654,2012-04-04 14:30:00,N,0.021075297,0.0,0.0,,0.0,,,,,,,,,,,105.16312241026586,-15.163122410265858
14956,2012-04-05 00:24:00,D,0.017743886,0.0,0.0,,0.0,,,,,,,,,,,51.52908927349741,38.47091072650259
12689,2012-04-05 12:30:00,N,0.0002778321,0.0,0.0,,0.0,,,,,,,,,,,115.9894640183563,-25.98946401835631
4452,2012-04-05 14:12:00,N,0.006867464,0.0,0.0,,0.0,,,,,,,,,,,106.87406430678654,-16.87406430678654
10727,2012-04-05 22:24:00,D,0.011531628,0.0,0.0,,0.0,,,,,,,,,,,48.73278592163209,41.26721407836791
12641,2012-04-06 00:06:00,D,0.0017970318,0.0,0.0,,0.0,,,,,,,,,,,50.09392650999975,39.90607349000025
14995,2012-04-06 12:12:00,N,0.000375341,0.0,0.0,,0.0,,,,,,,,,,,116.62654649809465,-26.626546498094662
15417,2012-04-06 13:54:00,N,0.0014879359,0.0,0.0,,0.0,,,,,,,,,,,108.46149760009318,-18.46149760009318
13111,2012-04-06 22:06:00,D,0.11885586,0.0,0.0,,0.0,,,,,,,,,,,48.99598384620395,41.00401615379605
11724,2012-04-06 23:42:00,D,0.08114944,0.0,0.0,,0.0,,,,,,,,,,,48.65176621769741,41.34823378230259
5210,2012-04-07 11:54:00,N,0.13297921,0.0,0.0,,0.0,,,,,,,,,,,117.05743751962137,-27.05743751962138
13095,2012-04-07 13:36:00,N,0.002424759,0.0,0.0,,0.0,,,,,,,,,,,109.91187119487246,-19.91187119487246
9885,2012-04-07 21:48:00,D,0.7462172,7.0,1.0,5769723.319231833,7.0,5769723.319231833,283.424560546875,310.4211120605469,311.8872985839844,26.996551513671875,248.9855194091797,251.1909637451172,61.43559265136719,7122724.996704955,0.8903149607831239,49.51260569464537,40.48739430535463
8050,2012-04-07 23:24:00,D,0.33968157,0.0,0.0,,0.0,,,,,,,,,,,47.76613656915687,42.23386343084313
7087,2012-04-08 11:36:00,N,0.0053244373,0.0,0.0,,0.0,,,,,,,,,,,117.27544520509714,-27.27544520509714
10505,2012-04-08 13:18:00,N,3.640747e-05,0.0,0.0,,0.0,,,,,,,,,,,111.21185256186453,-21.211852561864525
19076,2012-04-08 23:06:00,D,0.0412828,0.0,0.0,,0.0,,,,,,,,,,,47.13874954294535,42.86125045705465
19124,2012-04-09 00:48:00,D,0.007340136,0.0,0.0,,0.0,,,,,,,,,,,51.99189264637372,38.00810735362628
10202,2012-04-09 13:00:00,N,9.157968e-06,0.0,0.0,,0.0,,,,,,,,,,,112.34856167184202,-22.34856167184202
17196,2012-04-09 14:36:00,N,5.0469196e-05,0.0,0.0,,0.0,,,,,,,,,,,102.63435842196358,-12.634358421963588
15864,2012-04-09 22:48:00,D,0.10173807,0.0,0.0,,0.0,,,,,,,,,,,46.778580007632236,43.221419992367764
3638,2012-04-10 00:30:00,D,0.0019639833,0.0,0.0,,0.0,,,,,,,,,,,50.24986314384572,39.75013685615428
20126,2012-04-10 12:36:00,N,0.008396457,0.0,0.0,,0.0,,,,,,,,,,,113.71341788311815,-23.713417883118158
18591,2012-04-10 14:18:00,N,0.0029302002,0.0,0.0,,0.0,,,,,,,,,,,104.37813559914547,-14.378135599145462
1618,2012-04-10 22:30:00,D,0.00054001616,0.0,0.0,,0.0,,,,,,,,,,,46.68986609559752,43.31013390440248
15565,2012-04-11 00:12:00,D,0.5086048,1.0,1.0,180002.84224609763,2.0,364259.9842239368,269.42242431640625,283.4742431640625,283.6613464355469,14.05181884765625,251.43919372558594,251.44615173339844,32.03504943847656,484973.2762686762,0.27032818558490274,48.708576316118986,41.291423683881014
13259,2012-04-11 12:18:00,N,2.9745688e-05,0.0,0.0,,0.0,,,,,,,,,,,114.42354582093522,-24.423545820935214
1903,2012-04-11 14:00:00,N,0.013427043,0.0,0.0,,0.0,,,,,,,,,,,106.00347131970379,-16.00347131970379
20086,2012-04-11 22:12:00,D,0.00092968624,0.0,0.0,,0.0,,,,,,,,,,,46.871678901114095,43.128321098885905
10936,2012-04-11 23:48:00,D,0.05642877,0.0,0.0,,0.0,,,,,,,,,,,47.116360182846044,42.883639817153956
11712,2012-04-12 12:00:00,N,0.030928498,0.0,0.0,,0.0,,,,,,,,,,,114.93463692369622,-24.93463692369622
9956,2012-04-12 13:42:00,N,0.00055526104,0.0,0.0,,0.0,,,,,,,,,,,107.4973207760975,-17.497320776097496
16048,2012-04-12 21:54:00,D,0.006523087,0.0,0.0,,0.0,,,,,,,,,,,47.31792589544229,42.68207410455771
